"","year","month","season","occ.sess","occasion","session","site","trt","food_trt","helm_trt","tag","firstcap","trap","x","y","sex","season_breeder"
"1180",2021,"june","summer","2.1",2,1,"radio","fed_control","fed","control","226057","1","K2",11,3,"M","nonbreeder"
"1181",2021,"june","summer","2.1",2,1,"talo","fed_deworm","fed","deworm","226058","0","E4",5,7,"M","breeder"
"1182",2021,"june","summer","2.4",2,4,"talo","fed_deworm","fed","deworm","226058","0","E4",5,7,"M","breeder"
"1183",2021,"june","summer","2.2",2,2,"radio","fed_control","fed","control","226059","1","K1",11,1,"F","breeder"
"1184",2021,"june","summer","2.1",2,1,"puro","fed_deworm","fed","deworm","226060","0","A3",1,5,"F","breeder"
"1185",2021,"june","summer","2.2",2,2,"puro","fed_deworm","fed","deworm","226060","0","A3",1,5,"F","breeder"
"1186",2021,"july","summer","3.1",3,1,"puro","fed_deworm","fed","deworm","226060","0","E3",5,5,"F","breeder"
"1187",2021,"aug","summer","4.1",4,1,"puro","fed_deworm","fed","deworm","226060","0","B1",2,2,"F","breeder"
"1188",2021,"june","summer","2.3",2,3,"janakkala","fed_deworm","fed","deworm","226062","1","I6",9,11,"F","breeder"
"1189",2021,"july","summer","3.2",3,2,"janakkala","fed_deworm","fed","deworm","226062","0","H5",8,10,"F","breeder"
"1190",2021,"aug","summer","4.2",4,2,"janakkala","fed_deworm","fed","deworm","226062","0","E6",5,11,"F","breeder"
"1191",2021,"aug","summer","4.3",4,3,"janakkala","fed_deworm","fed","deworm","226062","0","E6",5,11,"F","breeder"
"1192",2021,"aug","summer","4.4",4,4,"janakkala","fed_deworm","fed","deworm","226062","0","E6",5,11,"F","breeder"
"1193",2021,"sept","fall","5.1",5,1,"janakkala","fed_deworm","fed","deworm","226062","0","F5",6,10,"F","breeder"
"1194",2021,"sept","fall","5.4",5,4,"janakkala","fed_deworm","fed","deworm","226062","0","F5",6,10,"F","breeder"
"1195",2021,"june","summer","2.3",2,3,"radio","fed_control","fed","control","226063","1","F5",6,10,"M","nonbreeder"
"1196",2021,"june","summer","2.1",2,1,"kiirastuli","unfed_deworm","unfed","deworm","226064","1","K6",11,11,"M","breeder"
"1197",2021,"june","summer","2.3",2,3,"kiirastuli","unfed_deworm","unfed","deworm","226064","0","K6",11,11,"M","breeder"
"1198",2021,"july","summer","3.1",3,1,"kiirastuli","unfed_deworm","unfed","deworm","226064","0","K2",11,3,"M","breeder"
"1199",2021,"july","summer","3.2",3,2,"kiirastuli","unfed_deworm","unfed","deworm","226064","0","I3",9,5,"M","breeder"
"1200",2021,"july","summer","3.3",3,3,"kiirastuli","unfed_deworm","unfed","deworm","226064","0","E3",5,5,"M","breeder"
"1201",2021,"july","summer","3.4",3,4,"kiirastuli","unfed_deworm","unfed","deworm","226064","0","H3",8,6,"M","breeder"
"1202",2021,"june","summer","2.3",2,3,"radio","fed_control","fed","control","226065","1","K1",11,1,"M","breeder"
"1203",2021,"june","summer","2.3",2,3,"mustikka","unfed_deworm","unfed","deworm","226066","1","G6",7,11,"M","breeder"
"1204",2021,"june","summer","2.4",2,4,"radio","fed_control","fed","control","226067","1","A1",1,1,"F","nonbreeder"
"1205",2021,"june","summer","2.4",2,4,"janakkala","fed_deworm","fed","deworm","226068","1","G4",7,7,"M","breeder"
"1206",2021,"july","summer","3.4",3,4,"janakkala","fed_deworm","fed","deworm","226068","0","K1",11,1,"M","breeder"
"1207",2021,"aug","summer","4.1",4,1,"janakkala","fed_deworm","fed","deworm","226068","0","H1",8,2,"M","breeder"
"1208",2021,"aug","summer","4.3",4,3,"janakkala","fed_deworm","fed","deworm","226068","0","I4",9,7,"M","breeder"
"1209",2021,"june","summer","2.2",2,2,"vaarinkorpi","fed_control","fed","control","226069","0","G2",7,3,"M","breeder"
"1210",2021,"june","summer","2.1",2,1,"puro","fed_deworm","fed","deworm","226070","1","H2",8,4,"F","breeder"
"1211",2021,"june","summer","2.2",2,2,"puro","fed_deworm","fed","deworm","226070","0","H2",8,4,"F","breeder"
"1212",2021,"june","summer","2.3",2,3,"radio","fed_control","fed","control","226071","1","K1",11,1,"M","breeder"
"1213",2021,"july","summer","3.2",3,2,"radio","fed_control","fed","control","226071","0","I5",9,9,"M","breeder"
"1214",2021,"july","summer","3.4",3,4,"radio","fed_control","fed","control","226071","0","K2",11,3,"M","breeder"
"1215",2021,"june","summer","2.3",2,3,"janakkala","fed_deworm","fed","deworm","226072","1","A6",1,11,"M","nonbreeder"
"1216",2021,"july","summer","3.2",3,2,"janakkala","fed_deworm","fed","deworm","226073","1","G1",7,1,"F","breeder"
"1217",2021,"aug","summer","4.2",4,2,"janakkala","fed_deworm","fed","deworm","226073","0","H1",8,2,"F","breeder"
"1218",2021,"aug","summer","4.3",4,3,"janakkala","fed_deworm","fed","deworm","226073","0","G2",7,3,"F","breeder"
"1219",2021,"aug","summer","4.4",4,4,"janakkala","fed_deworm","fed","deworm","226073","0","H1",8,2,"F","breeder"
"1220",2021,"june","summer","2.1",2,1,"radio","fed_control","fed","control","226074","1","A2",1,3,"M","breeder"
"1221",2021,"june","summer","2.4",2,4,"radio","fed_control","fed","control","226074","0","A3",1,5,"M","breeder"
"1222",2021,"june","summer","2.1",2,1,"helmipollo","unfed_control","unfed","control","226075","1","D1",4,2,"F","breeder"
"1223",2021,"june","summer","2.3",2,3,"helmipollo","unfed_control","unfed","control","226075","0","C1",3,1,"F","breeder"
"1224",2021,"july","summer","3.1",3,1,"helmipollo","unfed_control","unfed","control","226075","0","F1",6,2,"F","breeder"
"1225",2021,"july","summer","3.3",3,3,"helmipollo","unfed_control","unfed","control","226075","0","B1",2,2,"F","breeder"
"1226",2021,"june","summer","2.4",2,4,"radio","fed_control","fed","control","226077","1","K1",11,1,"M","breeder"
"1227",2021,"june","summer","2.3",2,3,"ketunpesa","unfed_deworm","unfed","deworm","226078","1","J2",10,4,"M","breeder"
"1228",2021,"june","summer","2.4",2,4,"ketunpesa","unfed_deworm","unfed","deworm","226078","0","J2",10,4,"M","breeder"
"1229",2021,"july","summer","3.4",3,4,"ketunpesa","unfed_deworm","unfed","deworm","226078","0","E2",5,3,"M","breeder"
"1230",2021,"aug","summer","4.2",4,2,"ketunpesa","unfed_deworm","unfed","deworm","226078","0","G2",7,3,"M","breeder"
"1231",2021,"june","summer","2.2",2,2,"helmipollo","unfed_control","unfed","control","226079","1","A2",1,3,"M","breeder"
"1232",2021,"june","summer","2.3",2,3,"helmipollo","unfed_control","unfed","control","226079","0","A2",1,3,"M","breeder"
"1233",2021,"july","summer","3.1",3,1,"helmipollo","unfed_control","unfed","control","226079","0","B2",2,4,"M","breeder"
"1234",2021,"july","summer","3.4",3,4,"helmipollo","unfed_control","unfed","control","226079","0","A6",1,11,"M","breeder"
"1235",2021,"aug","summer","4.3",4,3,"helmipollo","unfed_control","unfed","control","226079","0","E1",5,1,"M","breeder"
"1236",2021,"june","summer","2.1",2,1,"helmipollo","unfed_control","unfed","control","226080","1","G1",7,1,"F","breeder"
"1237",2021,"june","summer","2.3",2,3,"helmipollo","unfed_control","unfed","control","226080","0","K2",11,3,"F","breeder"
"1238",2021,"june","summer","2.4",2,4,"helmipollo","unfed_control","unfed","control","226080","0","K2",11,3,"F","breeder"
"1239",2021,"july","summer","3.1",3,1,"helmipollo","unfed_control","unfed","control","226080","0","G1",7,1,"F","breeder"
"1240",2021,"july","summer","3.2",3,2,"helmipollo","unfed_control","unfed","control","226080","0","K1",11,1,"F","breeder"
"1241",2021,"july","summer","3.3",3,3,"helmipollo","unfed_control","unfed","control","226080","0","K1",11,1,"F","breeder"
"1242",2021,"aug","summer","4.1",4,1,"helmipollo","unfed_control","unfed","control","226080","0","K1",11,1,"F","breeder"
"1243",2021,"aug","summer","4.3",4,3,"helmipollo","unfed_control","unfed","control","226080","0","G2",7,3,"F","breeder"
"1244",2021,"aug","summer","4.4",4,4,"helmipollo","unfed_control","unfed","control","226080","0","G1",7,1,"F","breeder"
"1245",2021,"sept","fall","5.1",5,1,"helmipollo","unfed_control","unfed","control","226080","0","J3",10,6,"F","breeder"
"1246",2021,"sept","fall","5.2",5,2,"helmipollo","unfed_control","unfed","control","226080","0","J3",10,6,"F","breeder"
"1247",2021,"sept","fall","5.3",5,3,"helmipollo","unfed_control","unfed","control","226080","0","H2",8,4,"F","breeder"
"1248",2021,"sept","fall","5.4",5,4,"helmipollo","unfed_control","unfed","control","226080","0","H2",8,4,"F","breeder"
"1249",2021,"oct","fall","6.1",6,1,"helmipollo","unfed_control","unfed","control","226080","0","E1",5,1,"F","breeder"
"1250",2021,"oct","fall","6.2",6,2,"helmipollo","unfed_control","unfed","control","226080","0","F1",6,2,"F","breeder"
"1251",2021,"oct","fall","6.3",6,3,"helmipollo","unfed_control","unfed","control","226080","0","G2",7,3,"F","breeder"
"1252",2021,"oct","fall","6.4",6,4,"helmipollo","unfed_control","unfed","control","226080","0","H1",8,2,"F","breeder"
"1253",2021,"june","summer","2.1",2,1,"kiirastuli","unfed_deworm","unfed","deworm","226081","1","C1",3,1,"M","breeder"
"1254",2021,"june","summer","2.1",2,1,"janakkala","fed_deworm","fed","deworm","226082","1","K4",11,7,"M","breeder"
"1255",2021,"june","summer","2.3",2,3,"kiirastuli","unfed_deworm","unfed","deworm","226084","1","K2",11,3,"M","breeder"
"1256",2021,"june","summer","2.1",2,1,"talo","fed_deworm","fed","deworm","226085","1","H3",8,6,"F","breeder"
"1257",2021,"june","summer","2.4",2,4,"talo","fed_deworm","fed","deworm","226085","0","D3",4,6,"F","breeder"
"1258",2021,"july","summer","3.1",3,1,"talo","fed_deworm","fed","deworm","226085","0","F4",6,8,"F","breeder"
"1259",2021,"july","summer","3.3",3,3,"talo","fed_deworm","fed","deworm","226085","0","E4",5,7,"F","breeder"
"1260",2021,"june","summer","2.4",2,4,"asema","unfed_control","unfed","control","226086","1","B1",2,2,"F","breeder"
"1261",2021,"june","summer","2.1",2,1,"vaarinkorpi","fed_control","fed","control","226087","1","G2",7,3,"F","breeder"
"1262",2021,"july","summer","3.1",3,1,"vaarinkorpi","fed_control","fed","control","226087","0","F1",6,2,"F","breeder"
"1263",2021,"july","summer","3.2",3,2,"vaarinkorpi","fed_control","fed","control","226087","0","G2",7,3,"F","breeder"
"1264",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","226087","0","F2",6,4,"F","breeder"
"1265",2021,"july","summer","3.4",3,4,"vaarinkorpi","fed_control","fed","control","226087","0","F2",6,4,"F","breeder"
"1266",2021,"aug","summer","4.1",4,1,"vaarinkorpi","fed_control","fed","control","226087","0","G2",7,3,"F","breeder"
"1267",2021,"aug","summer","4.2",4,2,"vaarinkorpi","fed_control","fed","control","226087","0","G2",7,3,"F","breeder"
"1268",2021,"aug","summer","4.3",4,3,"vaarinkorpi","fed_control","fed","control","226087","0","F3",6,6,"F","breeder"
"1269",2021,"aug","summer","4.4",4,4,"vaarinkorpi","fed_control","fed","control","226087","0","G2",7,3,"F","breeder"
"1270",2021,"sept","fall","5.1",5,1,"vaarinkorpi","fed_control","fed","control","226087","0","K1",11,1,"F","breeder"
"1271",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226087","0","K2",11,3,"F","breeder"
"1272",2021,"oct","fall","6.1",6,1,"vaarinkorpi","fed_control","fed","control","226087","0","K1",11,1,"F","breeder"
"1273",2021,"oct","fall","6.2",6,2,"vaarinkorpi","fed_control","fed","control","226087","0","K1",11,1,"F","breeder"
"1274",2021,"oct","fall","6.3",6,3,"vaarinkorpi","fed_control","fed","control","226087","0","J1",10,2,"F","breeder"
"1275",2021,"oct","fall","6.4",6,4,"vaarinkorpi","fed_control","fed","control","226087","0","K2",11,3,"F","breeder"
"1276",2021,"june","summer","2.1",2,1,"janakkala","fed_deworm","fed","deworm","226088","1","K1",11,1,"F","breeder"
"1277",2021,"july","summer","3.3",3,3,"janakkala","fed_deworm","fed","deworm","226088","0","I1",9,1,"F","breeder"
"1278",2021,"aug","summer","4.2",4,2,"janakkala","fed_deworm","fed","deworm","226088","0","I1",9,1,"F","breeder"
"1279",2021,"aug","summer","4.4",4,4,"janakkala","fed_deworm","fed","deworm","226088","0","I1",9,1,"F","breeder"
"1280",2021,"june","summer","2.1",2,1,"vaarinkorpi","fed_control","fed","control","226090","1","E2",5,3,"M","breeder"
"1281",2021,"july","summer","3.1",3,1,"vaarinkorpi","fed_control","fed","control","226090","0","G2",7,3,"M","breeder"
"1282",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","226090","0","A1",1,1,"M","breeder"
"1283",2021,"aug","summer","4.1",4,1,"vaarinkorpi","fed_control","fed","control","226090","0","K2",11,3,"M","breeder"
"1284",2021,"aug","summer","4.3",4,3,"vaarinkorpi","fed_control","fed","control","226090","0","A3",1,5,"M","breeder"
"1285",2021,"sept","fall","5.1",5,1,"vaarinkorpi","fed_control","fed","control","226090","0","K4",11,7,"M","breeder"
"1286",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226090","0","K3",11,5,"M","breeder"
"1287",2021,"june","summer","2.3",2,3,"asema","unfed_control","unfed","control","226091","1","C1",3,1,"M","breeder"
"1288",2021,"aug","summer","4.4",4,4,"asema","unfed_control","unfed","control","226091","0","A1",1,1,"M","breeder"
"1289",2021,"sept","fall","5.1",5,1,"asema","unfed_control","unfed","control","226091","0","A1",1,1,"M","breeder"
"1290",2021,"oct","fall","6.1",6,1,"asema","unfed_control","unfed","control","226091","0","D1",4,2,"M","breeder"
"1291",2021,"oct","fall","6.3",6,3,"asema","unfed_control","unfed","control","226091","0","E1",5,1,"M","breeder"
"1292",2021,"oct","fall","6.4",6,4,"asema","unfed_control","unfed","control","226091","0","E1",5,1,"M","breeder"
"1293",2021,"june","summer","2.1",2,1,"ketunpesa","unfed_deworm","unfed","deworm","226092","1","J1",10,2,"F","breeder"
"1294",2021,"june","summer","2.3",2,3,"ketunpesa","unfed_deworm","unfed","deworm","226092","0","K3",11,5,"F","breeder"
"1295",2021,"june","summer","2.4",2,4,"ketunpesa","unfed_deworm","unfed","deworm","226092","0","K3",11,5,"F","breeder"
"1296",2021,"july","summer","3.3",3,3,"ketunpesa","unfed_deworm","unfed","deworm","226092","0","K2",11,3,"F","breeder"
"1297",2021,"aug","summer","4.1",4,1,"ketunpesa","unfed_deworm","unfed","deworm","226092","0","J1",10,2,"F","breeder"
"1298",2021,"aug","summer","4.3",4,3,"ketunpesa","unfed_deworm","unfed","deworm","226092","0","H2",8,4,"F","breeder"
"1299",2021,"aug","summer","4.4",4,4,"ketunpesa","unfed_deworm","unfed","deworm","226092","0","J2",10,4,"F","breeder"
"1300",2021,"june","summer","2.3",2,3,"ketunpesa","unfed_deworm","unfed","deworm","226093","1","F1",6,2,"M","breeder"
"1301",2021,"aug","summer","4.1",4,1,"ketunpesa","unfed_deworm","unfed","deworm","226093","0","H5",8,10,"M","breeder"
"1302",2021,"aug","summer","4.2",4,2,"ketunpesa","unfed_deworm","unfed","deworm","226093","0","I5",9,9,"M","breeder"
"1303",2021,"aug","summer","4.3",4,3,"ketunpesa","unfed_deworm","unfed","deworm","226093","0","H5",8,10,"M","breeder"
"1304",2021,"june","summer","2.1",2,1,"helmipollo","unfed_control","unfed","control","226094","0","J1",10,2,"M","breeder"
"1305",2021,"june","summer","2.2",2,2,"helmipollo","unfed_control","unfed","control","226094","0","A1",1,1,"M","breeder"
"1306",2021,"june","summer","2.3",2,3,"helmipollo","unfed_control","unfed","control","226094","0","E2",5,3,"M","breeder"
"1307",2021,"june","summer","2.4",2,4,"helmipollo","unfed_control","unfed","control","226094","0","C2",3,3,"M","breeder"
"1308",2021,"july","summer","3.1",3,1,"helmipollo","unfed_control","unfed","control","226094","0","J2",10,4,"M","breeder"
"1309",2021,"july","summer","3.2",3,2,"helmipollo","unfed_control","unfed","control","226094","0","B2",2,4,"M","breeder"
"1310",2021,"july","summer","3.3",3,3,"helmipollo","unfed_control","unfed","control","226094","0","J2",10,4,"M","breeder"
"1311",2021,"june","summer","2.2",2,2,"vaarinkorpi","fed_control","fed","control","226095","0","A5",1,9,"F","breeder"
"1312",2021,"july","summer","3.1",3,1,"vaarinkorpi","fed_control","fed","control","226095","0","A5",1,9,"F","breeder"
"1313",2021,"july","summer","3.3",3,3,"vaarinkorpi","fed_control","fed","control","226095","0","A5",1,9,"F","breeder"
"1314",2021,"july","summer","3.4",3,4,"vaarinkorpi","fed_control","fed","control","226095","0","A5",1,9,"F","breeder"
"1315",2021,"aug","summer","4.1",4,1,"vaarinkorpi","fed_control","fed","control","226095","0","A5",1,9,"F","breeder"
"1316",2021,"aug","summer","4.3",4,3,"vaarinkorpi","fed_control","fed","control","226095","0","A5",1,9,"F","breeder"
"1317",2021,"sept","fall","5.1",5,1,"vaarinkorpi","fed_control","fed","control","226095","0","B4",2,8,"F","breeder"
"1318",2021,"oct","fall","6.1",6,1,"vaarinkorpi","fed_control","fed","control","226095","0","C6",3,11,"F","breeder"
"1319",2021,"june","summer","2.3",2,3,"janakkala","fed_deworm","fed","deworm","226096","1","K4",11,7,"M","breeder"
"1320",2021,"july","summer","3.4",3,4,"janakkala","fed_deworm","fed","deworm","226096","0","H3",8,6,"M","breeder"
"1321",2021,"aug","summer","4.1",4,1,"janakkala","fed_deworm","fed","deworm","226096","0","I3",9,5,"M","breeder"
"1322",2021,"june","summer","2.1",2,1,"radio","fed_control","fed","control","226097","1","A3",1,5,"F","breeder"
"1323",2021,"june","summer","2.2",2,2,"mustikka","unfed_deworm","unfed","deworm","226098","1","C2",3,3,"M","breeder"
"1324",2021,"june","summer","2.1",2,1,"helmipollo","unfed_control","unfed","control","226099","1","F4",6,8,"F","breeder"
"1325",2021,"june","summer","2.2",2,2,"helmipollo","unfed_control","unfed","control","226099","0","F4",6,8,"F","breeder"
"1326",2021,"june","summer","2.3",2,3,"helmipollo","unfed_control","unfed","control","226099","0","H3",8,6,"F","breeder"
"1327",2021,"june","summer","2.4",2,4,"helmipollo","unfed_control","unfed","control","226099","0","F4",6,8,"F","breeder"
"1328",2021,"july","summer","3.1",3,1,"helmipollo","unfed_control","unfed","control","226099","0","G6",7,11,"F","breeder"
"1329",2021,"july","summer","3.2",3,2,"helmipollo","unfed_control","unfed","control","226099","0","F3",6,6,"F","breeder"
"1330",2021,"july","summer","3.3",3,3,"helmipollo","unfed_control","unfed","control","226099","0","G6",7,11,"F","breeder"
"1331",2021,"july","summer","3.4",3,4,"helmipollo","unfed_control","unfed","control","226099","0","G6",7,11,"F","breeder"
"1332",2021,"aug","summer","4.1",4,1,"helmipollo","unfed_control","unfed","control","226099","0","I5",9,9,"F","breeder"
"1333",2021,"aug","summer","4.3",4,3,"helmipollo","unfed_control","unfed","control","226099","0","G6",7,11,"F","breeder"
"1334",2021,"aug","summer","4.4",4,4,"helmipollo","unfed_control","unfed","control","226099","0","G6",7,11,"F","breeder"
"1335",2021,"aug","summer","4.2",4,2,"talo","fed_deworm","fed","deworm","226100","1","K3",11,5,"F","breeder"
